"imdbId","tmdbId"
57413,936
75066,12268
88944,10999
79073,33521
68361,4593
44741,3782
99040,2891
104504,26246
99731,20815
308808,19433
116308,513
67445,6619
288045,10610
284491,38874
301470,11351
304711,9616
260414,31094
303816,11547
325805,7270
285823,1428
246592,17906
335266,153
291350,33320
89222,27590
103285,10617
105839,10618
108592,10619
70510,11293
78239,36759
56632,53650
77369,9584
88993,8408
64418,14030
79826,16323
42209,23325
34928,23033
89730,19064
78908,28942
331468,12767
327137,13156
320691,277
281686,9707
284034,24488
310154,36791
334754,17614
266489,7288
327850,10159
328589,10934
309820,5653
330602,321
314412,20
362511,18113
318202,5168
286244,9662
86541,837
282674,19666
55031,821
78199,37672
103882,1358
97728,11475
31885,776
47472,16563
89424,11703
74119,891
109129,83714
267287,10881
92603,11832
103786,11806
106375,10438
101507,650
101516,10337
74256,8446
90859,9874
87909,29161
251433,49291
85959,4543
65207,11046
102945,7442
110759,14425
100514,6723
59221,13343
87062,16969
94138,13339
91251,25237
210070,9871
106350,71940
63591,20238
110169,33783
88318,163549
104376,47898
45205,19171
102768,11364
82000,39916
67217,32082
104695,12772
104321,47866
61809,18900
35575,3087
107692,14282
56291,11502
313443,2116
332379,1584
380275,28236
340377,2056
335563,4997
340468,8439
327056,322
317676,11059
138524,11775
266697,24
342300,54973
339071,21059
313542,11329
324216,9373
311648,1550
325055,28200
312549,10629
199626,10944
316465,13920
306047,4256
328880,10009
363589,1807
314676,30141
64505,10536
90015,42044
313670,1376
165832,20312
90151,64945
325655,10389
48956,897
65531,11657
308383,10922
368745,51707
323944,13537
242653,605
363510,33222
319343,10719
337961,1836
314331,508
101862,11846
373175,50314
311113,8619
338188,12146
312528,10588
348836,4970
315733,470
338135,11042
307987,10147
338094,10756
300556,9562
104237,11012
293088,30068
88987,40913
99365,9556
50307,24203
101829,9065
99615,10168
119167,10234
102526,10952
102943,14022
86567,860
48452,48035
43686,5000
36969,22744
19254,780
16641,31510
10323,234
85615,8289
79240,11583
87365,11002
109951,6472
91167,5143
65832,5227
102034,8010
104427,10410
104452,10407
102070,9292
77745,11850
100151,48745
102181,2297
99938,951
102216,10804
102266,9319
70849,1643
104756,2007
101316,10995
91495,8047
100201,2612
48424,3112
93692,1825
105104,10538
100404,11092
102721,14904
266308,3176
107156,9261
73650,5336
102443,23908
94072,14671
90022,11509
100449,10729
76590,29437
150662,11634
90142,11824
210358,20067
90180,9846
90563,11986
56663,1626
100935,483
100944,10166
94332,6069
119807,11676
27630,28292
59903,3681
28333,20325
22286,17687
39566,41465
37120,17641
70239,12545
31210,27972
55798,898
68182,2000
38348,648
4972,618
59229,19120
54632,4024
67372,11316
40724,3089
72417,29845
31971,995
58586,1594
15163,32318
49096,11839
62765,916
30287,1976
31455,31685
24034,3062
24166,34456
56575,12708
90110,42045
69097,11610
58571,4939
30637,25016
87892,15927
53146,40423
71129,7857
299977,79
23027,13912
71524,987
76327,37749
307385,30140
87544,81
101745,11821
92925,10023
78723,11519
77578,15659
108656,18857
140384,27425
66319,38953
73582,20126
46911,827
107387,11811
41090,25431
60908,17685
102511,2742
156096,51145
74749,32040
59084,24134
53320,18904
26778,37719
54389,1818
62695,255
318374,10744
298845,10511
322589,10028
325710,616
319061,587
337741,6964
338466,1792
335119,3635
340376,41488
167260,122
304415,11820
337909,8696
317910,12698
315983,11093
340855,504
349205,11007
159365,2289
338337,9620
316396,10601
335013,52036
364930,37088
346094,31026
343135,5966
368913,14757
71577,11034
104181,25095
53133,26983
60636,52867
101625,27465
109376,31395
65911,131313
107750,15797
98987,9548
43503,26712
42727,1882
93737,17258
323633,34681
61758,33642
50706,427
54469,43049
33553,3022
46487,778
38762,3088
43915,23152
41498,23567
37382,22584
33717,27725
39302,16227
33149,16933
28346,37833
42369,18995
104009,14239
47528,405
296042,9696
72730,4917
52080,5055
6864,3059
54393,28586
62803,11708
290879,27329
66193,20444
289879,1954
335559,13476
379557,11194
315824,12634
314498,13505
345551,15708
349825,14292
309987,1278
307109,18841
69332,21968
245943,76176
88213,18446
328538,11023
343660,1824
361925,16784
329388,337
67927,11951
15400,28963
52738,2576
90738,19345
89153,12775
89421,9838
16654,50075
31385,42852
60420,40454
312329,8842
361467,11132
356150,9352
335345,615
331953,11217
338096,10677
301357,338
317648,2023
335438,9384
60827,797
74554,1723
46187,25955
89393,24548
210389,37044
265208,10591
363988,1586
360009,11169
317842,49689
329767,156
107473,10433
118172,47168
50839,43236
318049,142168
363547,924
338013,38
364045,11081
300051,9541
335245,5516
331632,11024
276919,553
277941,10544
167190,1487
299172,13700
337697,11137
351977,11358
318974,10733
327679,14442
327247,2122
326977,25300
49833,6844
77402,923
59797,10338
42327,33839
70644,133919
41098,20278
93582,4365
76301,42228
88680,10843
345074,15673
378194,393
330793,7220
337563,10096
328107,9509
326856,10710
335121,11058
323033,11141
377092,10625
363282,11025
338526,7131
296915,30125
332452,652
293007,8440
379217,883
94089,42015
89092,11864
70034,9461
65780,132
99762,17993
77914,26517
51077,28285
185906,191903
108906,22137
214388,10035
58083,502
58279,30959
88650,20561
62512,667
86034,700
45564,21594
243664,26976
86006,36670
113725,18872
73822,44864
32943,43818
34890,43525
35567,20640
48673,50363
76734,633
62229,5511
103251,41003
48445,13936
89015,294
86984,11507
56241,1162
102467,34328
105327,14684
138467,58467
119434,163869
105217,13937
120711,10940
63285,31965
112130,164721
50861,24012
78966,988
46268,204
100050,9356
37536,32430
45012,33575
20640,13913
61391,18209
34587,25508
61439,18978
73012,12310
38854,25736
155713,44807
89114,9872
59592,2786
207805,26133
57197,11533
86022,1394
80297,140207
79082,13553
50613,3777
346336,11659
57831,10604
288439,16876
64708,37437
108171,9545
187859,28030
48729,16514
328802,1926
80461,31112
99850,11060
71970,17365
80120,11474
162625,49320
146455,10916
146247,10921
121804,10941
92117,24798
70948,4923
54279,36741
53976,11656
46085,25009
39808,40092
284978,10133
31047,14589
37365,14594
34172,14590
27260,14588
39853,14595
66580,9459
31398,24965
287839,192936
142032,876
258760,1583
106936,17653
114720,11069
259685,10829
97424,86959
94048,9698
23694,26860
60841,29049
36027,27130
61791,22682
70518,11577
73756,40810
67140,336
71249,11942
65446,23330
72913,49636
17668,222
170544,10686
52847,43096
40979,25858
75936,14262
72869,38701
68341,33357
41699,30368
51808,1059
57565,12493
235327,14273
86637,11030
74147,29454
63611,26372
57358,29455
55499,11602
48641,11700
46345,47735
38669,14638
58404,14703
62185,3547
88322,41089
80140,42179
100260,20481
65481,31581
62395,22694
209077,7090
64689,42632
75784,5902
338564,10775
365376,4552
87003,12762
91083,14510
92906,24341
79813,26326
72856,13282
61189,42725
38343,24111
46807,18283
51911,33731
105159,13823
343168,14108
199683,4291
374546,113
64806,28476
68638,5916
308379,12205
60522,3001
65051,11574
70379,203
23042,29740
60490,26268
56541,33632
304126,316
192657,10355
47849,14554
180748,250
366532,41277
93913,42013
18455,631
57495,25504
92593,1786
181810,51182
189553,45042
243508,210937
104346,16219
328844,15824
49363,48385
54462,27545
53611,22718
221111,11315
48308,35987
62794,29146
53779,439
193253,823
102820,20289
26174,16905
92494,11548
85478,38291
43880,41204
47445,20532
54494,2546
57840,42791
64030,22522
48973,40478
53619,5165
65466,5722
52893,5544
46478,14696
69947,4909
38873,56135
100258,19185
22111,28257
14429,22596
49949,36786
55601,4497
108366,33560
79833,15371
106307,11044
24481,31526
41163,31623
75612,41662
41944,33738
73076,17346
87957,13763
63218,67217
107843,10498
104545,4507
17765,34847
73396,32303
330229,870
33874,26319
67805,45938
35019,39871
46816,10178
39192,16391
79116,10734
40662,10949
298148,809
319262,435
350028,4599
367085,12657
367790,28219
332375,13193
324197,24190
304141,673
297284,16617
363226,246
296572,2789
356634,8920
327162,9890
374900,8193
55100,40894
110857,11546
64893,59427
89160,71125
49301,42658
31448,27118
47542,18398
39725,20849
34946,53779
18051,16661
47577,831
47885,26516
139388,44388
41452,28571
38116,27686
46963,43336
40495,62000
390521,9372
33774,41495
56119,662
37988,16559
53114,31217
196069,8341
54188,19414
42041,15794
44008,13188
100133,12651
59037,886
78111,26973
44030,17820
115738,31146
22913,136
8133,47653
32828,29353
47086,17761
61135,20277
327437,10204
319531,3515
364725,9472
362227,594
377752,8981
381707,12153
332280,11036
338512,1997
352277,15237
297753,11572
28772,11939
69031,24236
64100,26520
26641,43897
272045,21386
243135,24908
339230,9256
342213,25783
99851,23378
168122,3293
104810,36947
37604,54028
37865,17645
98437,29383
87910,10606
78163,6081
29870,13696
152930,2330
388473,13398
14341,701
86873,10631
39370,43466
36098,2202
93693,10780
45586,19590
53622,23724
47136,26596
56732,29264
361596,1777
93886,11584
342956,202475
167059,23522
87597,11884
316654,558
381681,80
349683,9477
357413,8699
368975,9893
356470,11247
343818,2048
390221,436
56196,43004
47365,65994
95468,10754
51087,30054
56085,11897
372183,2502
327554,314
359423,18923
23563,12206
50171,75046
50356,15876
49902,15244
100602,20876
69280,24559
39169,27437
219636,259389
35799,22871
97530,27307
40613,32294
29284,41463
93744,19051
40806,62694
103007,53287
86494,32644
57091,1040
64381,42604
72848,5122
243609,1783
90729,22976
54483,45608
42530,18671
41859,17218
346091,41316
64840,5179
57579,15081
63389,64877
35432,16703
38360,20298
40160,19974
41268,22112
59749,13580
98209,41940
310778,14652
368008,14462
368447,6947
333766,401
43313,50247
286921,23750
275083,23305
60438,17768
64921,27375
369339,1538
361841,14846
345061,2577
366551,11282
368933,11130
370263,395
403703,11052
361309,23601
364751,10762
61595,45335
61015,18690
59255,7506
86370,36912
83652,20120
57997,22543
366174,11237
324127,8080
374330,14797
241025,11632
338325,15644
324554,11208
71115,16153
113762,13559
63803,42694
46521,12548
57063,19893
73722,42264
81528,104659
93624,24924
58294,60437
270846,31117
337921,9759
318627,1577
339412,16232
346156,5137
360201,11823
356618,10145
357054,26486
365125,13702
318462,1653
365748,747
71877,4176
89560,11177
62755,26690
89543,10905
103773,27816
99108,27815
79271,42172
57569,31655
78935,8689
307453,10555
349710,11128
356721,1599
361696,14024
390384,14337
368658,26108
358135,4380
372588,3989
349416,16358
46874,2438
48563,65550
80009,11121
74279,21241
61655,3053
66834,28356
354575,12456
342143,55047
90985,18499
101301,13644
390022,13416
390538,1435
340012,18701
252028,15566
391198,1970
375173,8849
375063,9675
361862,4553
383694,11109
396705,126148
360130,16131
387564,176
350258,1677
317705,9806
273689,12777
274407,47959
338348,5255
362269,11184
367479,10589
317198,9801
308644,866
368891,2059
275491,140
345950,11836
346491,1966
390299,174787
376541,2288
327919,15397
385004,9550
349903,163
359013,36648
53644,15788
403910,33377
53716,18973
51516,41253
72272,33740
75323,74719
111408,77448
54453,43752
88979,16248
106912,15613
364517,8424
45109,50085
391024,18889
11237,2972
13257,57283
15324,992
15841,42359
15881,1405
16220,964
18737,905
18742,31411
19421,25768
20530,626
21079,27899
21577,5729
22158,13911
23427,877
23634,28268
23948,39130
24548,43595
24844,43904
24894,24106
27652,14615
27884,31773
27996,24807
28096,17030
29322,37650
29604,43864
29682,23101
30241,16274
31359,55207
32145,3084
32701,17801
33373,29884
33945,28789
34828,36612
35238,22387
35979,18727
36506,41391
36733,28436
36910,22638
37075,21451
37094,43307
37469,17136
38160,18771
38369,16090
38991,20246
39661,19169
39677,43461
40308,29380
40525,3766
40536,946
40872,44190
40919,33115
41587,45578
42646,43388
43012,43390
44486,43358
44502,24003
47203,13457
47444,31372
47522,3111
47677,28696
48434,803
48579,31374
48752,36439
49012,33319
49055,28100
49710,31378
49782,19742
51003,18776
53168,690
55892,109667
56058,14537
56262,13671
56264,11085
56300,53218
56700,28367
56736,21135
57877,15421
58213,10299
58262,24229
58430,3763
58606,28504
58946,17295
59026,13187
59798,42731
60107,895
60138,20108
60153,2661
60666,22293
61369,11047
61589,135
61643,33257
62136,10227
62138,26039
62374,41212
62407,5767
62425,42713
63050,22176
63829,27983
64002,5638
64612,48831
65955,31304
65963,64828
66214,26606
66993,31767
67023,839
67439,74689
67866,13041
68503,18250
68655,12089
68828,23148
70215,9474
70643,31587
70698,22307
71269,32044
71464,24402
71487,5558
71508,3043
71571,16246
71583,27977
71598,42448
71604,42449
71615,8327
72826,5618
72973,1835
73114,1829
73453,32042
73580,9652
74605,33324
74906,42252
75223,11558
76141,12535
76451,12637
76740,38985
76843,61280
77598,24998
77687,1362
77728,156235
78062,98851
78252,11537
78481,45695
79261,10654
79336,19827
79495,30636
79948,54663
85210,13633
85255,6341
85404,7012
85474,15251
85482,17435
86135,29173
86216,232
86355,30707
86491,15301
86589,28054
87054,42086
87072,30278
87197,19596
87451,10179
88275,33138
88727,17663
89374,9056
89869,10176
90056,9080
90319,16082
90557,14670
91113,42021
91670,24657
91943,41480
92263,11471
92337,
93412,4043
93777,8852
93978,30421
94791,8677
95050,49314
95715,18917
96639,13057
97099,114524
97814,16859
97904,38695
99329,9768
99611,27274
99654,10485
99747,22189
99864,2670
99902,41821
99951,21344
100280,11131
100339,14571
100469,21168
100685,1662
101254,20562
101786,25330
102015,4539
102048,22828
102164,12776
102293,17467
102307,36351
102722,5048
102744,9588
104567,45145
104652,11621
104802,40082
105001,36288
105197,38143
105391,31962
105764,41778
106335,5051
106341,14135
106356,27678
106950,12088
107861,67595
108170,12664
108188,7500
108281,11143
108334,5187
109020,32764
109552,18998
110200,17809
110442,11067
111835,18674
113824,37797
114733,16233
117407,2061
119237,18415
120131,9732
120570,30983
120714,19846
123865,14533
124901,9812
127357,8697
146402,11508
158714,2487
169858,18491
177858,3716
181627,21348
183869,2332
207275,110147
208185,15653
209463,43423
212712,844
235198,11075
236576,49671
239894,17208
240912,62529
242527,467
244870,11366
250440,44756
250934,20536
251447,3577
260991,2440
266425,12900
269389,10978
271383,40096
275230,919
284837,9298
285492,437
293715,11178
299213,30839
302585,13984
310775,4689
312843,12720
314979,206216
324013,32526
325123,15271
328832,55931
330099,12703
331811,9282
334965,12540
337103,60672
338309,11197
338763,3177
339291,11774
342150,16765
344510,2841
345549,11606
346293,2518
347048,363
347246,12140
347618,15370
351817,12496
355987,36763
363532,21200
364385,11838
364569,670
365265,12583
366137,49681
366292,9694
366627,9667
366777,13373
366996,37209
367093,10304
367913,9666
368667,11049
368909,9316
369060,11647
369702,1913
371246,2539
372279,14770
372824,5528
373283,10105
373926,179
374102,83
374277,55177
375912,4836
376968,11190
377062,11866
377091,12281
377109,10320
379225,11420
379593,3396
380366,1404
382330,464
385705,10296
386064,11658
386792,20544
387412,11401
388367,31781
388395,9483
388789,1392
388888,1843
389326,291
399877,8357
405296,3509
418038,13372
500140,23319
405159,70
44954,31713
100873,55309
361668,12487
395169,205
58567,28055
367594,118
423866,1280
362270,421
338751,2567
293508,9833
363473,6478
361127,9692
385267,1901
290002,693
364961,842
369672,9953
379889,11162
416220,26275
396592,15045
390123,1853
375210,11804
365885,11354
92035,66600
98090,69234
86429,21259
326208,18927
73107,42257
45557,74122
373024,25350
34167,16442
76929,16220
43255,33475
352520,10609
401233,11633
76363,13716
357277,9947
393162,7214
73705,27429
75265,19610
101412,27549
353969,11423
47094,16410
420206,342
363163,613
276617,273
398712,8978
368578,11637
382077,11096
357507,8968
372532,6961
417791,31165
408664,2517
362590,11413
79844,11343
79095,661
68278,10310
104706,53200
67085,55624
347149,4935
348121,8953
402406,41569
386588,8488
418753,12228
361411,57825
360486,561
317132,17880
284674,27202
58997,1942
99450,21433
42788,19119
403358,3040
373074,9470
288330,19765
75194,29578
72281,2926
60675,4710
373981,5204
354356,4974
65651,258
39417,8016
395699,10022
377471,4551
424129,30856
352994,26
340163,2026
358082,9928
107027,6593
58886,36815
107745,33539
25919,31835
382621,20511
63035,22377
68315,18047
72285,15018
76245,42222
21818,42837
396652,13374
378947,9688
385307,10040
372237,11638
430289,77120
29608,43865
112389,185441
42832,32078
40202,26038
53645,43029
60277,19884
57295,52302
85297,42106
110008,15283
119472,158
101588,1772
48801,5996
96409,28448
46022,27030
113799,42994
382734,21131
424565,17592
401792,187
374583,11399
318649,7364
332047,11431
70022,26332
376717,44181
66849,26774
74806,19971
71502,47406
235712,9674
75165,37512
88083,19673
84868,32085
33238,43824
66904,42611
33388,26182
56111,31442
417,775
319970,7342
100024,36843
371724,7453
85496,8220
384806,10065
384369,9393
362004,13073
391304,8976
413845,13020
329774,11679
320661,1495
397065,10066
375679,1640
370986,11171
218864,13163
19777,20625
332285,24078
280381,63066
342258,10027
121766,1895
384642,9981
369735,4379
337721,14694
37415,16373
307213,25649
351283,953
381429,16605
438205,14358
398165,9291
352248,921
403508,9779
355702,9787
356910,787
424774,14199
338095,10226
437407,20651
387914,20941
38303,43471
372784,272
382189,9709
384488,25248
400497,11451
418819,11683
374536,9722
436724,2287
415978,1382
420251,33908
408777,276
78444,38731
44896,93775
30696,15938
31060,22553
407304,74
428803,1667
376108,7233
382628,9009
120667,9738
436613,14278
396269,9522
361693,14922
409184,1826
410097,10476
399201,1635
408524,13341
395584,1696
403217,1665
405325,11459
382992,10048
417001,11648
436078,15258
60453,42719
105577,41776
379786,16320
73707,12259
412019,308
61398,42689
377818,6519
406650,13919
418773,1444
367652,11453
397101,9913
430105,8292
326905,13922
427312,501
443518,28201
69121,27292
52619,57103
405422,6957
421239,11460
89052,42034
387898,445
133385,9564
361089,14175
355295,4442
402901,9042
387131,1985
388482,9335
425123,9007
377107,9777
399295,1830
384286,10092
404030,340
29047,78734
385690,65215
386005,11636
32536,22575
436971,14286
66732,27645
419706,8814
421054,9923
348333,7553
402022,8202
350261,1947
399327,9074
404032,8643
408790,9315
121164,3933
385002,8923
399146,59
380599,257
388980,15487
379725,398
66767,30941
385700,647
378109,11968
406158,27176
366780,14517
312004,533
373469,5236
367555,19082
36891,36498
318997,24019
388125,11931
367089,10707
417217,9910
369053,38583
472566,15493
388795,142
368709,9621
395972,9701
433383,3291
418647,12920
421238,16608
389828,24408
443567,38828
338427,2610
408961,21246
373450,9729
302297,15276
371257,8066
386140,1656
384680,6963
432348,215
63678,5335
436058,8274
322420,20128
25862,18994
342735,1951
78771,259
365686,10851
267116,16231
418763,25
371606,9982
419677,12877
424205,11661
98532,7974
430308,10060
433400,10033
365737,231
328132,68098
398017,8999
414387,4348
416315,9885
435625,9392
330373,674
271461,24625
358273,69
294870,1833
59619,46591
406375,6795
401085,11421
422528,16156
400525,9005
69303,42489
416320,116
51983,35124
445620,67
363771,411
360717,254
397535,1904
356680,9043
39536,21454
77452,42234
365485,9515
392465,23478
419294,8053
323998,11466
408306,612
395251,9899
407265,546
398375,2800
452598,9641
369441,7552
267891,9927
402894,9681
79807,22975
91455,13925
444653,9687
41154,20530
90163,17835
402399,11400
451094,4550
428441,44345
33627,21735
414852,10045
383222,168705
450278,1690
456554,9900
375154,9044
385726,9918
408985,17379
443536,10982
401855,834
433116,25890
58642,26782
60268,4772
437447,14226
85127,21519
412922,16553
79688,23957
462570,78237
240200,7509
164292,24269
426578,2117
390245,29040
412080,9912
416496,1969
417433,13275
421729,11565
396752,11283
56891,25167
414982,9286
425598,292
421994,1544
478988,20981
383216,12096
92115,33061
381971,9975
408345,9754
420260,29269
455857,10053
449061,7515
473692,15675
397313,9036
466342,10073
404390,7304
370032,9920
397078,10025
454919,9682
450232,2207
427229,6877
438097,950
41931,4173
434409,752
454945,9655
427944,9388
419749,9950
454848,388
468565,868
429591,14191
209095,18011
458242,1379
113580,62719
454841,9792
112120,55676
436864,35555
405094,582
13427,669
57697,37939
446046,12763
436231,13222
425210,186
443693,8410
441909,219
437800,13751
367975,52345
441796,10069
430912,3093
393109,9270
493459,16070
439815,9035
437863,9957
386741,9389
436331,8998
77889,34193
362120,4257
424136,2652
61473,1629
420087,9526
443632,5820
384537,588
126765,1557
34798,17131
427954,8982
317919,956
449089,9530
475276,9829
430634,10115
398027,7870
327084,7518
364955,9786
409182,503
382625,591
376994,36668
452594,9767
417385,18164
317219,920
413466,18484
466909,806
457510,9353
410297,2044
389860,9339
36341,20945
458352,350
383574,58
463034,1819
424345,2295
452637,9697
465624,4474
65976,20556
422720,1887
489037,13508
70359,48693
497116,1781
101545,16270
92758,42003
475293,10947
446059,7549
463985,9615
455499,9513
478209,20604
348150,1452
101798,43654
468094,7872
478197,57406
422861,14474
449059,773
40338,21631
449467,1164
369994,13141
492506,35199
64040,15383
430304,9072
399862,14120
385880,9297
417148,326
457513,512
415306,9718
477347,1593
469641,1852
420223,1262
430357,82
43879,31152
454921,1402
455967,9293
429589,9906
421229,47880
74360,51857
49653,43542
479884,1948
430576,148
402910,5289
448075,9782
67778,42501
52700,35921
71424,19017
462590,9762
383060,14113
452039,21712
468489,7859
410764,11559
418455,1023
35703,59964
384793,9788
27421,57840
443543,1491
436697,1165
486551,9988
38363,19072
48980,15265
38577,29589
450345,9708
473024,14351
460989,1116
464196,5072
427969,1249
475944,9954
423169,13075
387808,7512
486358,1776
419198,10846
414993,1381
69289,15242
354899,300
387877,9676
430779,15213
98327,32761
86377,66487
410730,15742
799954,1666
376591,41758
24473,43122
472043,1579
454824,9664
493430,12094
443453,496
457430,1417
400717,7484
384116,27275
407887,1422
420294,10781
424993,9794
457495,9978
439289,7510
433386,1975
483726,9895
419946,8975
430051,86
499537,13209
404203,1440
814075,13364
805526,18925
455590,1523
478049,14201
367027,1378
206634,9693
482571,1124
418689,3683
434215,14012
492492,43673
473488,8194
475169,6077
489270,214
407236,21156
424095,11619
396171,1427
452681,13767
811136,2152
470765,14799
457496,29044
420901,8588
381061,36557
366548,9836
453467,7551
308055,10741
499603,2357
457939,1581
347449,57977
433387,7873
59719,36265
365830,2179
480271,10032
454970,9796
450259,1372
413895,9986
449010,2486
479143,1246
46889,13210
446755,14202
84509,30060
343737,1247
443489,1125
65622,33583
463998,1646
783612,58923
460829,1730
464049,8618
465551,1259
473444,1494
808185,13318
452624,182
498380,1251
454082,9656
482546,13967
344854,9992
808146,8275
69687,2204
468526,26518
426883,7457
455960,8398
457655,3549
468795,27337
398808,1265
76162,25623
822389,13140
473434,13365
473308,10758
846789,26594
58578,51863
66356,50754
395495,13668
475394,7516
799949,9760
490084,1257
367959,1248
477051,9757
469754,5206
380268,14761
382932,2062
401711,2266
469263,5172
482527,37725
61937,34038
259324,1250
401997,4169
758766,11172
481369,3594
499554,10090
462200,7874
375785,14845
449121,22485
432402,12271
94057,22172
425112,4638
78243,11841
424938,9695
112681,12554
173714,26598
67647,5691
435705,1738
443456,1253
454776,15163
443706,1949
486946,11199
416449,1271
768212,2267
482088,6691
468492,1255
56825,47249
416508,2977
433416,16727
477071,9963
455760,14001
490204,2355
822854,7485
800069,9793
453556,1273
427470,8270
445934,9955
462322,253768
396555,1267
76584,22311
448134,1272
42792,28433
60345,13377
457433,7183
486822,8271
446013,1534
455326,13158
66491,35838
492481,20405
450188,1407
488120,6145
488085,9843
835787,54659
452702,10294
103793,1987
419843,13067
453451,1268
435670,9785
443473,14636
413300,559
329737,13352
75610,20553
95583,14240
851578,4977
27067,31866
409904,2269
480025,11798
491747,1919
478311,4964
427327,2976
463854,1562
762111,36676
23382,38077
413267,810
907657,5723
449088,285
780571,3432
441007,15568
455596,14208
494222,8748
411061,3489
460740,12225
496806,298
465203,10832
498353,1691
842929,1990
423294,9408
486576,1979
479500,14043
457572,10288
1028528,1991
462504,9952
62038,42700
430484,49870
70464,42464
386032,2359
450385,3021
795368,2196
337978,1571
762114,2959
413099,2698
418279,1858
374563,14125
373889,675
762107,3563
445922,4688
65037,54494
398963,32444
787475,10074
486655,2270
461703,14219
462538,35
481141,3638
423977,8669
440963,2503
804452,14123
778784,4516
796375,8141
362225,10795
402906,33916
809407,24159
829482,8363
796368,6535
293564,5174
424823,9750
815244,10760
431197,4349
477078,13068
462244,14144
427392,4858
499556,10431
489237,12435
373883,2082
804461,11835
923752,13958
437857,10961
1077258,1992
381849,5176
465602,4141
346952,14348
783233,4347
1093842,13241
1032846,2009
912593,12901
61648,3469
478134,6973
466839,15019
465436,4629
455782,5353
765443,2252
492499,30365
831888,13754
409799,244797
432021,7737
452625,10030
758758,5915
492956,13680
808357,4588
484562,2274
408839,9038
480242,7211
838221,4538
498399,2001
414055,4517
465538,4566
805564,6615
389722,4513
452623,4771
758798,14251
443680,4512
762110,1922
808417,2011
421082,5708
866437,5951
494834,14753
880502,2014
906108,17202
890870,663
79871,25476
821470,20605
912592,14279
861739,7347
415965,5126
79278,42173
765429,4982
389790,5559
292963,7972
401383,2013
477348,6977
799934,4953
790706,26336
426931,5123
47985,18612
756683,13363
891527,4515
442933,2310
457419,2284
405336,4723
44789,21296
988102,24060
878695,13561
780608,13168
995829,11148
884328,5876
461770,4523
465494,1620
211933,13483
385752,2268
480249,6479
952640,6477
471711,7249
757361,13998
368794,3902
775529,8272
804555,13186
464141,6537
467406,7326
847817,13348
825232,7350
419887,7979
489664,13250
477139,13198
408236,13885
465234,6637
469494,7345
472062,6538
758730,440
841046,6575
489458,40860
427309,14047
490579,14118
760329,54318
991178,69315
431308,6023
988595,6557
241663,60141
372873,10253
1032856,5259
1038988,8329
460780,2312
780516,13195
1060277,7191
896798,13252
63483,42635
76910,86241
848542,18290
808506,14069
880578,8090
462499,7555
1073498,7278
411477,11253
780536,8321
825236,7973
800099,18893
780622,13121
770752,8676
460766,15030
945356,12167
489099,8247
807054,7992
832266,8390
443274,7461
416236,8204
1023481,8328
1001562,15365
467200,12184
839980,13260
854678,13362
443649,7840
200465,8848
483607,13460
451079,12222
808279,8461
813547,7862
416044,12246
811138,12177
472160,7985
870090,7343
905979,28816
1166827,13016
1094594,14793
486674,8944
89537,383
988108,28205
468569,155
1023111,8456
18192,42536
817538,8457
796307,32579
478087,8065
379865,4942
893382,7944
995061,18218
83728,14272
856288,13312
410377,10488
963794,11152
800039,9870
426592,11918
421073,1266
857191,12473
481536,13335
811080,7459
865556,1729
1045670,10503
815241,13007
845046,13258
1111833,14236
32007,40044
871426,8780
412637,13650
926129,8617
371746,1726
866439,10761
475984,16135
936501,8681
460791,14784
942903,13001
802948,13008
1033643,9029
974959,8277
106911,41648
499448,2454
827517,12197
942384,17483
1047007,21182
884224,13191
367882,217
479916,82437
841119,44260
427998,15378
1000774,4564
482606,10665
1151309,13636
441773,9502
64256,74349
1000771,14050
812243,14019
43132,17221
63970,37308
20030,79761
960144,10661
68595,3687
11439,42657
460745,12912
1078188,14748
949731,8645
800080,1724
910970,10681
493464,8909
448157,8960
433350,15728
425061,11665
913445,13019
479547,26354
997088,22905
1054485,12889
479468,13003
1082886,13990
1114277,15272
1093824,12172
29751,43869
1157705,16800
405496,56224
795421,11631
479528,13022
60550,13353
373051,88751
765476,11260
758742,16007
482603,11802
929629,12914
409459,13183
1117385,13012
838283,12133
443701,8836
486259,13259
1155592,14048
964539,12192
801526,16725
859163,1735
978759,10183
497465,5038
55052,28273
177507,1661
910936,10189
425637,12289
1018785,10188
974554,11671
810900,13649
942385,7446
1185834,12180
1029120,13107
809425,29568
490181,13256
1185616,8885
1139797,13310
452608,10483
852713,12620
906665,13637
887883,4944
1213644,13805
364970,9381
988047,13291
1149405,22319
430770,13972
392878,14771
831887,8285
814022,13184
38097,43177
452971,3865
947802,13279
995039,12797
48918,1984
1059786,13027
455538,13092
425458,25126
981227,12182
1029234,9539
929425,8882
439533,15981
279077,225130
1084950,14976
758774,12113
970411,13600
841027,10078
6333,30266
467197,13051
1007028,10358
1175491,10523
383028,4960
1063669,7735
963743,12689
1082868,13812
72709,27361
482572,13150
68817,41474
1032755,13809
962726,11887
1054486,13253
479952,10527
824747,3580
898367,20766
1010048,12405
830515,10764
430922,15373
976060,8938
128996,42884
1016290,14943
1055366,13655
1132626,11917
1135985,13523
1111948,14655
851577,22358
1014775,14405
54866,84050
1068646,8841
1031280,13220
118840,34867
455824,6972
397892,13053
1013753,10139
1099212,8966
1129442,13387
369436,12193
914798,14574
1129423,14438
465502,14248
